ux,uy,uz,Ts,CO2,H2O
  0.102000, -1.253250, -0.408750,  8.782334, 16.900000,411.400000
  0.114250, -1.379500, -0.465750,  8.794042, 16.910000,411.300000
  0.225750, -1.124000, -0.529750,  8.834278, 16.900000,411.600000
  0.244000, -1.034500, -0.511750,  8.812498, 16.910000,410.700000
  0.028250, -0.839500, -0.546500,  8.792406, 16.910000,411.200000
  0.426250, -0.892000, -0.536000,  8.792406, 16.910000,411.100000
  0.332250, -1.079250, -0.561500,  8.789032, 16.910000,411.300000
  0.490000, -1.387750, -0.448500,  8.767254, 16.910000,410.400000
  0.615000, -1.355750, -0.311500,  8.760556, 16.910000,411.200000
  0.542250, -1.177250, -0.275000,  8.817509, 16.910000,410.700000
  0.674750, -1.302250, -0.402000,  8.790719, 16.910000,411.100000
  0.736500, -1.291750, -0.266750,  8.780647, 16.900000,411.000000
  0.620750, -1.110500, -0.189500,  8.850997, 16.910000,411.700000
  0.695000, -1.036000, -0.270250,  8.850997, 16.910000,411.300000
  0.448000, -1.033500, -0.207000,  8.896248, 16.910000,410.800000
  0.404750, -1.055500, -0.004000,  8.906322, 16.910000,410.800000
  0.189250, -1.115250,  0.195500,  8.820883, 16.900000,411.800000
  0.133500, -0.955750,  0.376750,  8.854372, 16.900000,411.900000
  0.166250, -0.928250,  0.459000,  8.923043, 16.900000,410.800000
  0.060750, -0.970250,  0.390500,  8.964976, 16.890000,411.400000
  0.154000, -1.015750,  0.294250,  8.953214, 16.890000,412.500000
  0.209000, -1.052250,  0.356250,  8.958277, 16.890000,412.000000
  0.048250, -1.130000,  0.403000,  8.951577, 16.880000,411.700000
 -0.018250, -0.977250,  0.453250,  8.959913, 16.880000,411.900000
 -0.007000, -0.981500,  0.460750,  8.958277, 16.890000,412.200000
 -0.012250, -1.052750,  0.429000,  8.963288, 16.880000,411.800000
  0.007750, -1.025250,  0.349000,  8.963288, 16.880000,411.700000
 -0.054250, -1.054750,  0.320750,  8.981699, 16.890000,412.000000
 -0.148500, -1.038500,  0.370000,  9.010185, 16.890000,411.900000
 -0.289250, -0.833000,  0.635500,  8.956589, 16.890000,412.300000
 -0.080000, -0.444000,  0.827250,  8.954902, 16.880000,411.800000
 -0.372000, -0.884750,  0.925250,  8.985074, 16.890000,411.800000
 -0.197250, -0.762500,  0.696250,  8.964976, 16.880000,412.200000
 -0.084000, -0.877750,  0.592000,  8.944827, 16.880000,412.000000
 -0.373750, -1.058000,  0.501250,  9.001849, 16.880000,411.700000
 -0.550500, -1.118500,  0.568000,  9.057137, 16.880000,412.000000
 -0.653250, -1.517750,  0.303000,  9.010185, 16.880000,412.000000
 -0.820000, -1.584750,  0.380000,  9.077239, 16.880000,411.800000
 -0.395500, -1.708500,  0.348500,  9.055449, 16.870000,411.600000
 -0.458000, -1.779250,  0.539750,  9.015248, 16.870000,412.200000
 -0.433750, -1.643000,  0.725750,  9.047061, 16.870000,413.100000
 -0.452500, -1.596250,  0.800250,  8.988399, 16.860000,412.700000
 -0.540000, -1.619250,  0.756000,  9.000161, 16.860000,412.500000
 -0.411250, -1.595500,  0.703000,  8.971675, 16.860000,412.900000
 -0.629250, -1.683500,  0.548000,  9.026960, 16.870000,412.400000
 -0.513500, -1.634000,  0.420500,  8.993462, 16.870000,412.800000
 -0.565500, -1.572000,  0.466250,  9.005173, 16.870000,412.100000
 -0.438750, -1.796000,  0.365500,  9.006861, 16.880000,412.400000
 -0.586500, -2.022000,  0.506500,  8.971675, 16.870000,412.400000
 -0.525750, -2.041000,  0.562000,  8.973363, 16.880000,412.200000
 -0.575250, -2.228250,  0.506250,  8.971675, 16.880000,412.100000
 -0.359750, -2.091750,  0.514750,  8.978374, 16.880000,412.500000
 -0.300750, -1.903750,  0.701500,  8.990086, 16.870000,412.700000
 -0.584500, -2.004000,  0.754250,  8.953214, 16.870000,412.500000
 -0.492500, -2.037250,  0.765000,  8.953214, 16.880000,412.200000
 -0.479500, -2.057000,  0.729000,  8.948202, 16.870000,412.600000
 -0.450250, -2.176500,  0.609250,  8.998473, 16.870000,412.500000
 -0.651500, -2.088500,  0.678750,  9.016885, 16.870000,412.400000
 -0.608750, -2.106000,  0.599750,  9.045424, 16.880000,412.900000
 -0.530750, -1.995000,  0.683000,  8.974999, 16.870000,413.000000
 -0.431750, -1.929250,  0.745750,  8.969988, 16.860000,413.400000
 -0.286500, -1.815500,  0.689250,  8.956589, 16.860000,413.100000
 -0.293250, -1.951750,  0.700750,  8.976687, 16.860000,413.200000
 -0.334500, -1.892500,  0.699000,  9.005173, 16.860000,413.400000
 -0.331000, -1.881250,  0.731000,  9.065525, 16.860000,413.400000
 -0.428500, -1.962250,  0.650250,  9.043736, 16.860000,413.200000
 -0.355000, -2.008750,  0.630500,  9.119132, 16.850000,414.000000
 -0.626500, -1.799750,  0.512750,  9.156014, 16.850000,414.000000
 -0.456750, -1.670000,  0.386500,  9.137599, 16.850000,414.200000
 -0.604000, -1.786250,  0.337500,  9.167781, 16.840000,413.000000
 -0.501250, -1.818750,  0.420500,  9.162717, 16.850000,413.600000
 -0.448500, -1.789500,  0.526500,  9.144300, 16.840000,413.500000
 -0.377750, -1.619000,  0.535250,  9.166093, 16.840000,414.000000
 -0.295500, -1.839500,  0.430500,  9.152690, 16.850000,412.900000
 -0.477000, -1.545250,  0.271250,  9.120820, 16.850000,413.100000
 -0.340750, -1.720000,  0.394500,  9.157703, 16.850000,413.500000
 -0.395000, -1.685750,  0.460000,  9.112431, 16.850000,413.300000
 -0.334250, -1.675250,  0.603750,  9.114119, 16.850000,413.300000
 -0.354500, -1.807500,  0.500500,  9.115807, 16.850000,413.100000
 -0.453750, -1.938750,  0.512500,  9.119132, 16.850000,413.000000
 -0.339250, -1.886000,  0.493750,  9.090640, 16.850000,412.900000
 -0.230500, -1.904500,  0.478750,  9.094016, 16.850000,413.300000
 -0.375750, -1.922500,  0.491500,  9.110743, 16.850000,413.400000
 -0.309000, -2.056250,  0.472250,  9.072226, 16.850000,413.000000
 -0.456750, -2.089000,  0.535500,  9.062150, 16.850000,413.200000
 -0.460250, -1.943000,  0.615000,  9.037036, 16.850000,413.100000
 -0.360750, -1.752750,  0.636750,  9.038673, 16.850000,413.200000
 -0.333000, -2.032750,  0.516500,  9.040360, 16.860000,413.000000
 -0.393250, -2.091250,  0.608500,  8.976687, 16.860000,412.700000
 -0.390750, -2.000250,  0.489000,  8.976687, 16.860000,412.800000
 -0.354500, -2.055500,  0.491500,  8.974999, 16.860000,412.700000
 -0.437250, -1.973250,  0.600250,  8.993462, 16.870000,412.800000
 -0.427000, -1.984750,  0.677250,  9.011873, 16.870000,411.800000
 -0.482500, -1.921250,  0.487250,  9.011873, 16.870000,412.300000
 -0.486250, -1.761000,  0.632750,  8.983386, 16.870000,412.500000
 -0.519750, -1.848500,  0.461750,  8.995098, 16.870000,412.400000
 -0.397750, -2.030500,  0.499000,  8.924730, 16.880000,411.800000
 -0.627250, -2.122500,  0.444750,  8.964976, 16.870000,412.100000
 -0.595750, -1.971250,  0.436000,  8.949890, 16.880000,412.200000
 -0.723750, -2.022000,  0.402500,  8.943191, 16.880000,412.500000
 -0.587750, -1.947250,  0.444000,  8.934804, 16.880000,411.600000
 -0.457750, -2.003500,  0.511250,  8.976687, 16.880000,412.000000
 -0.503750, -1.710750,  0.526750,  9.028648, 16.880000,412.000000
 -0.670250, -1.756250,  0.577750,  9.033661, 16.880000,412.100000
 -0.408500, -1.874250,  0.320000,  9.016885, 16.870000,412.200000
 -0.532250, -1.932250,  0.312000,  9.018573, 16.860000,412.200000
 -0.419000, -1.957500,  0.371750,  9.075551, 16.860000,412.200000
 -0.595000, -1.729000,  0.601250,  9.052125, 16.860000,412.500000
 -0.620250, -1.889500,  0.590000,  9.058825, 16.860000,412.500000
 -0.698500, -1.916500,  0.510250,  9.060462, 16.860000,412.700000
 -0.684000, -1.895750,  0.474500,  9.037036, 16.860000,412.600000
 -0.631750, -1.889000,  0.599750,  9.048749, 16.860000,412.400000
 -0.803000, -1.844000,  0.482250,  9.063837, 16.860000,412.600000
 -0.652500, -1.797000,  0.396500,  9.040360, 16.870000,412.700000
 -0.322500, -2.157500,  0.434250,  8.990086, 16.870000,412.400000
 -0.701000, -2.351000,  0.555500,  8.951577, 16.880000,412.400000
 -0.623000, -2.263250,  0.536250,  8.949890, 16.880000,412.200000
 -0.462250, -2.301750,  0.538750,  8.956589, 16.880000,412.700000
 -0.443250, -2.340500,  0.593500,  8.963288, 16.870000,412.400000
 -0.473750, -2.389000,  0.534750,  9.018573, 16.880000,412.200000
 -0.472250, -2.340250,  0.495250,  8.996785, 16.880000,412.300000
 -0.424750, -2.344000,  0.516250,  8.956589, 16.880000,412.400000
 -0.391000, -2.269750,  0.516250,  8.958277, 16.880000,412.300000
 -0.568750, -2.311500,  0.576750,  8.983386, 16.880000,411.900000
 -0.457750, -2.360750,  0.472000,  8.926418, 16.890000,412.300000
 -0.518250, -2.242000,  0.452500,  8.981699, 16.880000,412.200000
 -0.368000, -2.313500,  0.436500,  8.964976, 16.880000,412.500000
 -0.446000, -2.330250,  0.513500,  9.013560, 16.880000,412.000000
 -0.480250, -2.391250,  0.451750,  8.985074, 16.880000,412.500000
 -0.448750, -2.260500,  0.515250,  9.013560, 16.880000,412.500000
 -0.499750, -2.336000,  0.500250,  9.035349, 16.880000,412.800000
 -0.489000, -2.403500,  0.494750,  9.030336, 16.870000,412.900000
 -0.385000, -2.449250,  0.540250,  8.995098, 16.870000,413.300000
 -0.514000, -2.523250,  0.493750,  8.974999, 16.860000,413.300000
 -0.339500, -2.426500,  0.426250,  8.995098, 16.870000,413.400000
 -0.379250, -2.333750,  0.390000,  9.011873, 16.860000,413.100000
 -0.353750, -2.010000,  0.301750,  9.062150, 16.860000,413.200000
 -0.550000, -1.934500,  0.490750,  9.053761, 16.860000,413.400000
 -0.662750, -2.032250,  0.463500,  9.037036, 16.860000,413.100000
 -0.579500, -2.218750,  0.422750,  9.057137, 16.860000,413.100000
 -0.639750, -2.253250,  0.355500,  9.048749, 16.860000,413.800000
 -0.624750, -2.257500,  0.391500,  9.023636, 16.860000,413.200000
 -0.690000, -2.383250,  0.411500,  8.971675, 16.860000,412.800000
 -0.343500, -2.378500,  0.371000,  8.943191, 16.860000,413.300000
 -0.264250, -2.181000,  0.370750,  8.938128, 16.860000,413.600000
 -0.367000, -2.217500,  0.234000,  8.988399, 16.870000,413.100000
 -0.319500, -2.063500,  0.294250,  8.974999, 16.880000,412.200000
 -0.271500, -2.011750,  0.385000,  8.990086, 16.860000,413.200000
 -0.205500, -2.021750,  0.357750,  8.978374, 16.860000,413.200000
 -0.273000, -2.270250,  0.416000,  8.971675, 16.880000,413.000000
 -0.274500, -2.327750,  0.365750,  8.988399, 16.880000,412.300000
 -0.369000, -2.461000,  0.314500,  8.954902, 16.880000,412.300000
 -0.569750, -2.149250,  0.501500,  8.981699, 16.880000,412.700000
 -0.309500, -2.310750,  0.360250,  8.949890, 16.880000,412.600000
 -0.385000, -2.291750,  0.397500,  8.981699, 16.870000,412.300000
 -0.501000, -2.246250,  0.372250,  8.938128, 16.880000,412.600000
 -0.462750, -2.180750,  0.398500,  8.971675, 16.880000,412.500000
 -0.468250, -2.057000,  0.393500,  8.991774, 16.880000,412.400000
 -0.245500, -2.465000,  0.265000,  8.973363, 16.880000,412.300000
 -0.115750, -2.337250,  0.556250,  8.951577, 16.880000,412.500000
 -0.175750, -2.402000,  0.494250,  8.956589, 16.880000,412.500000
 -0.087000, -2.352000,  0.554000,  8.968300, 16.880000,412.500000
 -0.098250, -2.199750,  0.576500,  8.978374, 16.880000,412.400000
 -0.196500, -2.224500,  0.629250,  8.993462, 16.880000,413.300000
 -0.301500, -2.559000,  0.644500,  8.969988, 16.880000,412.800000
 -0.353250, -2.532500,  0.674250,  9.000161, 16.880000,412.800000
 -0.227000, -2.434500,  0.709250,  8.980062, 16.880000,412.400000
 -0.393750, -2.217250,  0.679000,  8.974999, 16.880000,412.800000
 -0.452750, -2.349500,  0.561500,  8.993462, 16.880000,413.000000
 -0.341750, -2.512250,  0.729000,  8.978374, 16.870000,413.100000
 -0.255750, -2.637250,  0.722000,  8.995098, 16.870000,412.900000
 -0.421500, -2.586000,  0.523000,  9.021948, 16.880000,413.100000
 -0.164250, -2.282750,  0.670500,  8.996785, 16.870000,412.800000
 -0.272750, -2.135500,  0.677750,  9.001849, 16.870000,412.900000
 -0.532750, -2.054500,  0.759500,  9.001849, 16.870000,412.800000
 -0.097250, -2.085750,  0.694250,  8.956589, 16.870000,413.400000
 -0.271000, -2.171000,  0.678750,  9.013560, 16.870000,413.100000
 -0.547000, -2.187250,  0.752250,  8.983386, 16.870000,412.200000
 -0.313750, -2.068000,  0.764000,  9.006861, 16.870000,412.800000
 -0.352500, -2.052000,  0.563750,  9.042048, 16.870000,412.800000
 -0.258000, -2.033000,  0.691250,  9.021948, 16.870000,413.200000
 -0.317750, -2.120250,  0.493250,  9.025272, 16.870000,412.700000
 -0.214250, -1.998750,  0.488000,  8.995098, 16.870000,413.200000
  0.102000, -1.978000,  0.578000,  8.990086, 16.860000,413.200000
  0.093000, -1.872250,  0.474250,  8.968300, 16.870000,413.300000
  0.181750, -1.897750,  0.616500,  9.000161, 16.870000,412.400000
 -0.006750, -1.918750,  0.614750,  8.985074, 16.870000,412.600000
 -0.574750, -1.985250,  0.515250,  9.006861, 16.870000,412.900000
 -0.504000, -1.599000,  0.429000,  8.990086, 16.870000,413.100000
 -0.571750, -1.632250,  0.259250,  9.013560, 16.870000,413.000000
 -0.510500, -1.793750, -0.020500,  8.961600, 16.870000,413.500000
 -0.342250, -1.982000,  0.033250,  9.050437, 16.860000,413.900000
 -0.517500, -1.773250,  0.036250,  9.080614, 16.860000,413.800000
 -0.703000, -1.934750,  0.244250,  9.095704, 16.860000,413.200000
 -0.675000, -1.893250,  0.313500,  9.031973, 16.860000,414.200000
 -0.599750, -1.853500,  0.285000,  9.104042, 16.850000,414.000000
 -0.490250, -1.728500,  0.184750,  9.130898, 16.850000,413.400000
 -0.636500, -1.908750,  0.370500,  9.110743, 16.850000,414.000000
 -0.416750, -1.996750,  0.442250,  9.099029, 16.840000,414.000000
 -0.622500, -1.967500,  0.358500,  9.114119, 16.850000,414.200000
 -0.562000, -2.183750,  0.282250,  9.156014, 16.840000,414.100000
 -0.637250, -2.071500,  0.333250,  9.144300, 16.840000,413.900000
 -0.570000, -2.071500,  0.264500,  9.127522, 16.850000,414.300000
 -0.908000, -2.079750,  0.274250,  9.122508, 16.850000,414.300000
 -0.708250, -1.952500,  0.290500,  9.104042, 16.850000,414.300000
 -0.925250, -1.821500,  0.506250,  9.124196, 16.850000,414.300000
 -0.836250, -2.165250,  0.262000,  9.127522, 16.840000,414.000000
 -0.617000, -1.807500,  0.340000,  9.109106, 16.850000,413.500000
 -0.791250, -1.723750,  0.373250,  9.137599, 16.850000,413.600000
 -0.788000, -1.871250,  0.211250,  9.120820, 16.850000,414.000000
 -0.817750, -1.883000,  0.299500,  9.100717, 16.850000,413.700000
 -0.706000, -1.889750,  0.276500,  9.129210, 16.850000,413.600000
 -0.565500, -1.893000,  0.126000,  9.145988, 16.850000,413.200000
 -0.436250, -2.036500,  0.215750,  9.109106, 16.860000,413.600000
 -0.392500, -1.945500,  0.230250,  9.090640, 16.860000,413.900000
 -0.536750, -1.884500,  0.095250,  9.094016, 16.850000,413.900000
 -0.328000, -2.021750,  0.174250,  9.104042, 16.850000,413.500000
 -0.332250, -2.014250,  0.169250,  9.092328, 16.850000,413.700000
 -0.139750, -1.731500,  0.120750,  9.063837, 16.850000,414.300000
 -0.187500, -1.844750,  0.192000,  9.057137, 16.850000,414.100000
 -0.223250, -1.784500,  0.212000,  9.038673, 16.850000,413.700000
 -0.247000, -1.781250,  0.227750,  9.060462, 16.850000,413.500000
 -0.124500, -1.900000,  0.391000,  9.031973, 16.850000,413.800000
 -0.159250, -1.839750,  0.339250,  9.030336, 16.860000,413.300000
 -0.042500, -1.852500,  0.349500,  9.052125, 16.860000,413.300000
 -0.415000, -1.933750,  0.129750,  9.057137, 16.860000,413.400000
 -0.439250, -1.899250,  0.146000,  9.072226, 16.860000,413.600000
 -0.304250, -1.996500,  0.240750,  9.092328, 16.870000,413.400000
 -0.362250, -1.875500,  0.221500,  9.100717, 16.850000,413.400000
 -0.520250, -1.947750,  0.102750,  9.110743, 16.850000,414.200000
 -0.425000, -2.015250, -0.025000,  9.107418, 16.840000,414.600000
 -0.204500, -1.775750,  0.017750,  9.104042, 16.850000,414.100000
 -0.303750, -1.722750,  0.093500,  9.115807, 16.850000,414.300000
 -0.172750, -1.943000,  0.133250,  9.130898, 16.840000,414.100000
 -0.154000, -1.836000,  0.173500,  9.125833, 16.840000,414.000000
 -0.294250, -2.142750,  0.320000,  9.078926, 16.840000,413.900000
 -0.523500, -2.279500,  0.359250,  9.090640, 16.850000,414.400000
 -0.457750, -2.120000,  0.275000,  9.085628, 16.850000,414.300000
 -0.495250, -2.050000,  0.200500,  9.057137, 16.850000,414.300000
 -0.599750, -2.018750,  0.265500,  9.102405, 16.850000,413.500000
 -0.479500, -1.978250,  0.326000,  9.097341, 16.860000,413.900000
 -0.849750, -2.082000,  0.203250,  9.105730, 16.860000,414.200000
 -0.696250, -2.128000,  0.347250,  9.048749, 16.860000,414.300000
 -0.463750, -2.277500,  0.372500,  9.063837, 16.860000,413.700000
 -0.527750, -2.261500,  0.356750,  9.090640, 16.850000,413.700000
 -0.362000, -2.828500,  0.444000,  9.023636, 16.850000,414.100000
 -0.431250, -2.420000,  0.607750,  9.023636, 16.860000,413.800000
 -0.553250, -2.407250,  0.454250,  9.060462, 16.860000,413.500000
 -0.684000, -2.363500,  0.725500,  9.033661, 16.860000,413.300000
 -0.803500, -2.453500,  0.678500,  9.053761, 16.860000,413.100000
 -1.057000, -2.317750,  0.203250,  9.070538, 16.860000,413.200000
 -0.837000, -2.339750,  0.386000,  9.085628, 16.860000,413.000000
 -0.385750, -2.615500,  0.130250,  9.033661, 16.860000,413.200000
 -0.634250, -2.240500,  0.048500,  9.047061, 16.860000,413.400000
 -0.377250, -2.301250,  0.179000,  9.052125, 16.860000,413.200000
 -0.809000, -2.070000,  0.205750,  9.035349, 16.860000,413.000000
 -0.647750, -2.201250,  0.427500,  9.062150, 16.860000,413.400000
 -0.893000, -2.414000,  0.509500,  9.057137, 16.860000,413.600000
 -0.927000, -2.537250,  0.436000,  9.082252, 16.860000,412.900000
 -0.943500, -2.397250,  0.411250,  9.100717, 16.860000,413.000000
 -1.235000, -2.497750,  0.380000,  9.097341, 16.860000,413.800000
 -1.249000, -2.446250,  0.142750,  9.057137, 16.850000,413.600000
 -0.992000, -2.191250,  0.466750,  9.068851, 16.850000,413.200000
 -1.094250, -2.045500,  0.262750,  9.043736, 16.860000,413.200000
 -0.907000, -2.339250,  0.481250,  9.082252, 16.850000,413.600000
 -0.921250, -2.045750,  0.602750,  9.030336, 16.850000,413.100000
 -0.930000, -2.113500,  0.421500,  9.000161, 16.860000,412.300000
 -0.905000, -2.354500,  0.175250,  9.025272, 16.860000,413.100000
 -1.079750, -2.647500,  0.407500,  9.042048, 16.870000,412.600000
 -0.840250, -2.543000,  0.420750,  9.035349, 16.870000,412.700000
 -0.744500, -2.566500,  0.249750,  9.072226, 16.870000,412.200000
 -0.052500, -2.557750, -0.153500,  8.985074, 16.870000,412.800000
  0.000750, -2.120750, -0.074250,  8.995098, 16.880000,412.900000
  0.154000, -1.863500, -0.252500,  9.011873, 16.880000,412.900000
  0.190000, -1.737000, -0.296000,  8.993462, 16.870000,412.600000
  0.125500, -1.767250, -0.271500,  9.013560, 16.870000,412.500000
  0.143250, -2.214500,  0.104250,  8.964976, 16.880000,412.300000
  0.110500, -2.120750,  0.187250,  8.986762, 16.870000,412.600000
  0.340500, -2.398500,  0.310750,  8.990086, 16.880000,412.500000
  0.182750, -2.351250,  0.396000,  8.948202, 16.880000,412.600000
  0.147250, -2.413750,  0.265750,  8.946515, 16.880000,412.200000
  0.283750, -2.333750,  0.289500,  8.909645, 16.870000,412.200000
  0.287250, -2.322250,  0.287500,  8.881165, 16.880000,411.900000
  0.403750, -2.302000,  0.284750,  8.842663, 16.880000,412.000000
  0.251000, -2.406000,  0.263000,  8.824206, 16.890000,411.500000
  0.145250, -2.438750,  0.264250,  8.856059, 16.890000,411.300000
  0.161250, -2.413250,  0.354750,  8.864444, 16.880000,412.100000
  0.182500, -2.303500,  0.455500,  8.850997, 16.890000,412.400000
  0.264500, -2.338250,  0.534000,  8.871142, 16.900000,411.700000
  0.067000, -2.388750,  0.419250,  8.877841, 16.900000,410.900000
  0.104000, -2.344750,  0.211250,  8.929792, 16.900000,411.200000
  0.158250, -2.305500,  0.132250,  8.928105, 16.900000,411.300000
  0.093750, -2.285250,  0.134500,  8.954902, 16.900000,411.500000
  0.244500, -2.328000, -0.000250,  8.924730, 16.900000,411.100000
  0.021000, -2.037250,  0.129750,  8.929792, 16.890000,412.100000
 -0.121750, -1.903250,  0.113500,  8.894561, 16.890000,412.700000
  0.104000, -2.420500, -0.008500,  8.926418, 16.880000,412.100000
  0.029500, -2.383750,  0.093500,  8.959913, 16.880000,411.700000
 -0.106000, -2.314750,  0.191250,  8.976687, 16.880000,412.700000
 -0.141750, -2.228250,  0.238000,  8.974999, 16.870000,412.700000
 -0.470250, -2.127750,  0.355250,  8.981699, 16.860000,413.700000
 -0.409500, -2.215250,  0.433750,  9.057137, 16.850000,413.000000
 -0.437000, -2.212750,  0.483000,  9.062150, 16.850000,413.500000
 -0.422250, -2.153750,  0.568750,  9.068851, 16.850000,413.700000
 -0.532750, -2.174000,  0.479250,  9.083940, 16.850000,413.800000
 -0.507250, -2.267250,  0.463000,  9.078926, 16.850000,413.600000
 -0.533750, -2.295750,  0.473750,  9.092328, 16.840000,414.300000
 -0.563500, -2.360750,  0.508500,  9.127522, 16.850000,414.400000
 -0.584250, -2.390250,  0.457250,  9.132534, 16.830000,414.400000
 -0.676250, -2.319250,  0.537750,  9.124196, 16.830000,414.300000
 -0.536250, -2.319000,  0.446500,  9.125833, 16.830000,413.900000
 -0.386750, -2.223750,  0.407000,  9.100717, 16.830000,414.400000
 -0.353000, -2.155500,  0.435000,  9.105730, 16.830000,414.200000
 -0.326500, -2.088000,  0.456250,  9.105730, 16.820000,414.200000
 -0.341750, -2.114000,  0.385000,  9.085628, 16.830000,414.600000
 -0.250250, -2.313750,  0.339250,  9.001849, 16.840000,414.200000
 -0.309750, -2.277750,  0.372500,  8.971675, 16.830000,413.700000
 -0.203750, -2.324750,  0.365000,  8.963288, 16.860000,413.100000
 -0.196000, -2.301500,  0.346250,  8.899623, 16.860000,413.100000
 -0.186000, -2.110500,  0.455250,  9.003486, 16.860000,413.500000
 -0.258500, -2.097500,  0.579000,  9.085628, 16.850000,413.200000
 -0.471250, -2.004500,  0.596500,  9.127522, 16.840000,413.600000
 -0.456500, -2.081000,  0.574750,  9.134222, 16.840000,414.100000
 -0.481500, -2.090750,  0.612750,  9.090640, 16.820000,415.100000
 -0.390750, -2.033750,  0.612000,  9.038673, 16.820000,414.700000
 -0.328750, -2.092500,  0.434000,  8.985074, 16.830000,414.300000
 -0.161000, -2.018000,  0.463000,  8.963288, 16.830000,415.200000
 -0.231000, -2.033250,  0.459250,  8.996785, 16.840000,414.700000
 -0.141250, -2.051250,  0.449500,  8.923043, 16.830000,414.200000
 -0.182000, -2.135000,  0.618750,  9.008549, 16.830000,414.800000
 -0.364500, -2.016750,  0.802750,  9.099029, 16.830000,415.000000
 -0.465750, -1.935750,  0.826000,  9.102405, 16.820000,414.700000
 -0.499000, -1.914750,  0.895500,  9.092328, 16.820000,414.200000
 -0.475750, -1.877750,  0.779750,  9.042048, 16.820000,414.800000
 -0.414500, -1.924750,  0.788000,  9.037036, 16.830000,414.200000
 -0.334000, -1.973750,  0.825000,  8.924730, 16.830000,414.300000
 -0.273500, -1.988500,  0.835750,  8.822518, 16.840000,413.700000
 -0.409750, -2.140750,  0.716000,  8.850997, 16.850000,413.900000
  0.073500, -2.077250,  0.824750,  8.844299, 16.860000,413.400000
 -0.133500, -2.204750,  0.744250,  8.914708, 16.870000,412.600000
 -0.236000, -2.005250,  0.945500,  8.919719, 16.880000,412.000000
 -0.108250, -1.988000,  0.928250,  8.923043, 16.890000,412.300000
 -0.114250, -1.905500,  0.816000,  8.943191, 16.900000,411.900000
 -0.408750, -1.849250,  0.890500,  9.040360, 16.840000,414.200000
 -0.416500, -1.879750,  0.956000,  9.152690, 16.810000,415.400000
 -0.467500, -1.862500,  1.060500,  9.182873, 16.830000,414.600000
 -0.576500, -1.918500,  0.951500,  9.124196, 16.810000,415.400000
 -0.517500, -1.781750,  0.893250,  9.104042, 16.800000,415.600000
 -0.561750, -1.765000,  0.882250,  9.077239, 16.810000,415.300000
 -0.480000, -2.001750,  0.909000,  8.948202, 16.810000,415.100000
 -0.709500, -1.938000,  0.936500,  9.067213, 16.810000,415.400000
 -0.337250, -1.909000,  0.818250,  9.045424, 16.810000,414.600000
 -0.345250, -1.838750,  0.788250,  9.016885, 16.810000,414.700000
 -0.289750, -1.871750,  0.923750,  8.961600, 16.820000,414.500000
 -0.546250, -2.060250,  0.788750,  8.991774, 16.850000,413.400000
 -0.624250, -2.167750,  0.627000,  9.060462, 16.880000,412.400000
 -0.515250, -2.356000,  0.574750,  9.147625, 16.880000,412.600000
 -0.604500, -2.349250,  0.439500,  9.104042, 16.870000,413.200000
 -0.854000, -2.332750,  0.425750,  9.013560, 16.860000,413.500000
 -0.266750, -2.395750,  0.826500,  8.938128, 16.860000,412.900000
 -0.201500, -3.095000,  0.505000,  8.995098, 16.860000,413.200000
 -0.265000, -2.937000,  0.632500,  8.998473, 16.860000,413.400000
 -0.850250, -2.679250,  0.764500,  9.006861, 16.870000,413.200000
 -0.940000, -2.767250,  0.868250,  9.021948, 16.870000,412.400000
 -0.582000, -2.924000,  1.135500,  8.924730, 16.870000,413.200000
 -0.686500, -2.754750,  1.050500,  8.998473, 16.860000,413.100000
 -0.448000, -2.697000,  0.928750,  9.006861, 16.870000,412.300000
 -0.334750, -2.548750,  0.889500,  9.031973, 16.870000,412.400000
 -0.498000, -2.483500,  0.824000,  8.954902, 16.870000,412.700000
 -0.404750, -2.558750,  0.777750,  8.998473, 16.870000,412.600000
 -0.675500, -2.538500,  0.652000,  9.003486, 16.880000,412.400000
 -0.394500, -2.620000,  0.676250,  9.043736, 16.880000,412.600000
 -0.337250, -2.539750,  0.621500,  9.058825, 16.880000,412.500000
 -0.266500, -2.480000,  0.553500,  9.052125, 16.880000,413.000000
 -0.247000, -2.575500,  0.330500,  8.961600, 16.860000,413.300000
 -0.001250, -2.392750,  0.569250,  8.954902, 16.870000,413.300000
 -0.406750, -2.551750,  0.466750,  8.976687, 16.870000,413.600000
 -0.372250, -2.540250,  0.459500,  8.968300, 16.870000,413.000000
 -0.549750, -2.301750,  0.347000,  8.976687, 16.880000,412.700000
 -0.647000, -2.405500,  0.311500,  8.963288, 16.880000,412.700000
 -0.491250, -2.233000,  0.263250,  8.978374, 16.870000,412.600000
 -0.518750, -2.100750,  0.489000,  8.971675, 16.870000,412.600000
 -0.358000, -2.148000,  0.413500,  8.983386, 16.880000,412.200000
 -0.483750, -2.061500,  0.302250,  9.018573, 16.880000,412.600000
 -0.416500, -2.177750,  0.209500,  8.966612, 16.880000,412.800000
 -0.604500, -1.862000,  0.548000,  8.998473, 16.870000,412.600000
 -0.583500, -1.806500,  0.419250,  8.968300, 16.870000,412.300000
 -0.831250, -1.935750,  0.396000,  9.023636, 16.870000,412.500000
 -1.047750, -1.976500,  0.428750,  9.013560, 16.870000,412.500000
